Cena,Kaucja,Powierzchnia,Liczba pokoi,Rodzaj zabudowy,Piętro,Okna,Ogrzewanie,Stan wykończenia,φ,λ,Czynsz - dodatkowo,Liczba pięter,Materiał budynku,Rok budowy
3000,,54,2,blok,1,,miejskie,do zamieszkania,52.2348517,21.0007633,,10,,1950
2600,3900,40,1,apartamentowiec,,,miejskie,,,,,4,cegła,2016
3000,,48,2,apartamentowiec,3,drewniane,,,,,,5,,2015
2500,2500,49,2,blok,1,,,do zamieszkania,52.2466668,20.9865335,,8,,
3000,,47,2,apartamentowiec,2,,miejskie,do zamieszkania,52.2376,20.9756,,6,,2017
2100,,45,2,kamienica,3,,miejskie,do zamieszkania,52.2231412,21.0125398,,5,cegła,
2300,,40,2,kamienica,5,plastikowe,miejskie,do zamieszkania,52.2351628,21.0367612,,7,cegła,1956
2300,,30,2,,1,,,,,,,,,
3950,,80,3,apartamentowiec,5,,miejskie,do zamieszkania,52.1697303,21.0099111,,7,cegła,2013
2800,2800,65.2,3,blok,4,,,do zamieszkania,52.2433436,20.8985429,,6,,2008
3600,,77,3,apartamentowiec,10,,miejskie,do zamieszkania,52.23992,21.09953,,13,,2011
11900,,168,4,kamienica,1,,,do wykończenia,,,,2,cegła,
1800,,47,2,kamienica,4,,miejskie,,52.28334,20.94032,,4,cegła,1958
2850,3000,48,2,blok,3,,,do zamieszkania,,,,7,beton komórkowy,2019
5800,8000,120.5,4,apartamentowiec,10,plastikowe,miejskie,,52.257815,20.9946483,,18,cegła,2006
4000,,56,2,apartamentowiec,4,,,do zamieszkania,,,,4,cegła,2008
3000,,55,2,apartamentowiec,7,plastikowe,miejskie,do zamieszkania,52.24475108,20.96375942,,10,,2009
5000,,120,3,apartamentowiec,6,,miejskie,,52.2376,21.0029,,15,,2008
5000,,120,3,apartamentowiec,9,,miejskie,,52.2386,20.9881,,10,,2000
5000,,140,4,apartamentowiec,6,,miejskie,,52.1819,21.0264,,17,,2000
4200,,74,3,apartamentowiec,1,,,,52.1917836,21.0553904,,6,cegła,2006
2600,,70,2,blok,1,plastikowe,miejskie,do zamieszkania,52.15173125,21.05903179,,5,cegła,2000
8000,,108.32,4,apartamentowiec,1,,,,52.224086,21.01726,,6,,2009
14000,,175.15,4,kamienica,2,,,,52.212757,21.02366,,7,,1914
1700,1700,53,2,blok,2,,,do zamieszkania,,,,,,
2300,,48,3,blok,,,inne,do zamieszkania,,,,1,,
3600,,91.5,5,blok,4,,miejskie,do zamieszkania,,,,,,
8000,,126,3,apartamentowiec,3,,,,52.237065,21.00235,,9,,2007
5300,,100,4,apartamentowiec,2,plastikowe,miejskie,,52.25596805,20.93251388,,5,,2006
2600,,53,2,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.1356036,21.0710228,,6,cegła,2008
2600,,39,1,apartamentowiec,parter,,,,,,,3,,2015
18000,,161,4,apartamentowiec,1,,miejskie,,52.2006696,21.0416482,,4,cegła,
14000,,155,4,,,,,,,,,,,
3800,,69,3,apartamentowiec,4,,miejskie,,52.1693886,21.01934064,,10,cegła,2009
10000,10000,100,3,apartamentowiec,8,drewniane,,,52.23451,20.99177,,14,,2018
4100,,53,2,kamienica,parter,,miejskie,,52.2382,21.02142,,6,cegła,1950
2500,,46,3,blok,6,,miejskie,,52.24577,20.98151,,10,cegła,1968
3900,,80,3,apartamentowiec,5,,miejskie,do zamieszkania,52.201815,21.0348949,,7,cegła,2006
2450,,48,2,blok,parter,,miejskie,,52.158041,21.0665122,,4,cegła,2013
4000,,74,3,blok,4,,miejskie,do zamieszkania,52.1986108,21.0464264,,8,cegła,2013
6950,,126.5,4,kamienica,4,plastikowe,miejskie,,,,980,6,,1925
3000,3700,55,3,blok,,plastikowe,,do zamieszkania,52.2229788,20.9395002,700,,cegła,2018
2599,,52,2,apartamentowiec,9,drewniane,miejskie,,52.179079,21.00864,,10,,2012
7000,14000,105,4,kamienica,1,,miejskie,do zamieszkania,,,1,4,cegła,
2400,,55,2,apartamentowiec,3,,miejskie,,52.1663,21.0788,,4,,2005
2400,,45,2,apartamentowiec,2,,miejskie,,52.2296,20.9692,,9,cegła,2010
5500,,140,4,apartamentowiec,8,,miejskie,,52.1819,21.0264,,17,,2000
1800,,40,1,apartamentowiec,parter,,miejskie,,52.2016,20.9534,,3,cegła,2005
3300,,58,3,blok,9,,miejskie,,52.2629,21.0399,,10,wielka płyta,
4000,,78,3,apartamentowiec,2,,miejskie,do zamieszkania,52.1763686,20.9943236,,6,,2014
2700,,69,3,apartamentowiec,1,,gazowe,,52.1799062,20.9478161,,2,cegła,
3400,4000,45,2,apartamentowiec,2,,,,52.1889914,21.0074343,450,,,
1950,1950,43,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2322056,21.0594866,450,10,wielka płyta,1966
1600,,42,1,kamienica,1,,,,52.1833082,21.1802896,,1,,
1600,,28,1,blok,2,,miejskie,,52.141502014435,21.062228679657,,3,,2001
3500,5000,125.5,5,blok,3,plastikowe,miejskie,do zamieszkania,52.32247975276243,20.953384622229,,2,,
2800,,50,2,blok,2,,,,52.14216,21.04959,,2,,2000
2600,,59,3,blok,2,,miejskie,,52.3143,21.07774,,2,,2012
2800,,46,2,,> 10,,,,52.17906,21.01575,,15,,
2300,,55,2,apartamentowiec,4,plastikowe,miejskie,do zamieszkania,52.1702851,20.9975128,,5,cegła,2014
2200,2200,40,2,blok,7,,,do zamieszkania,52.2588573,21.0580853,,11,,
2800,2800,40,2,apartamentowiec,2,drewniane,miejskie,,52.1876789,21.0047832,,8,cegła,2016
2500,2500,41,2,apartamentowiec,6,drewniane,miejskie,,52.1771976,20.9894,,7,inne,2017
2800,4000,54,2,blok,2,plastikowe,miejskie,do zamieszkania,52.22633550137695,20.981899238281244,600,6,cegła,2016
4500,,85,3,apartamentowiec,3,,miejskie,do zamieszkania,52.1756888,21.0009272,,6,cegła,2013
1600,,43,2,,4,,,,52.2588118,21.0409764,,7,,2000
2000,,50,2,kamienica,4,,miejskie,,52.2474,20.9958,,4,cegła,1950
2700,,60,2,apartamentowiec,parter,,miejskie,,52.1627,21.08,,4,cegła,2012
5000,,160,4,apartamentowiec,5,,miejskie,,52.1819,21.0264,,17,cegła,2000
2500,,42,2,apartamentowiec,2,,miejskie,,52.2,21.0465,,5,cegła,2015
2400,,60,3,blok,6,,miejskie,,52.2959,21.0416,,10,wielka płyta,1975
2150,,55,2,apartamentowiec,2,drewniane,miejskie,,52.2401355,20.9224483,,10,,2009
5100,,81.9,3,,8,plastikowe,miejskie,do zamieszkania,52.2288913,20.9987107,,8,żelbet,1970
6500,6500,78,3,apartamentowiec,3,drewniane,miejskie,,,,,3,cegła,2015
2300,,53,2,,2,,,,52.287327,20.927297,,9,,2013
2200,,30,2,,2,,,,52.2429981,20.9942267,,3,,1955
2600,2600,62,2,blok,parter,plastikowe,miejskie,do zamieszkania,52.31050551645737,21.066426385644487,,4,pustak,2005
13000,,99,3,,4,,,,,,,6,,2013
4500,4500,74,2,apartamentowiec,6,drewniane,miejskie,do zamieszkania,52.2244966,21.0395721,,8,silikat,2009
2200,,48,2,kamienica,3,plastikowe,miejskie,,,,,4,cegła,1958
1450,,23,1,,5,,,,52.2630146,21.0392043,,5,,1990
5500,,104,3,apartamentowiec,2,,,do zamieszkania,52.2274759,21.037218,,8,,2000
3800,,64.5,3,apartamentowiec,parter,,miejskie,do zamieszkania,52.2325974,21.0633777,,,,2008
10000,,147.57,3,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.209398,21.031335,1,4,,2008
5500,,54,2,kamienica,3,,miejskie,do zamieszkania,52.2221458,21.01427119,,5,cegła,1893
3200,,38.8,2,apartamentowiec,2,,miejskie,do zamieszkania,52.2590247,20.9720555,,8,cegła,2018
3500,,71,2,kamienica,3,,,do zamieszkania,52.2263687,20.9966841,,5,cegła,1930
6500,,80,3,apartamentowiec,2,,miejskie,do zamieszkania,52.2223288,21.0150908,,5,cegła,1952
10000,,100,3,apartamentowiec,8,,miejskie,do zamieszkania,52.2337751,20.9853181,,8,,2018
9000,10000,131,4,,3,,,,52.2225869,21.019744,,,cegła,
2200,,58,3,,5,,,,52.2438753,21.083959,,6,,2001
2800,3400,50,2,apartamentowiec,10,,,do zamieszkania,52.21485922246714,20.96078185396728,600,12,cegła,2014
5500,,70,3,apartamentowiec,4,,,,52.251776,21.0365346,,6,,2017
3900,,80,3,,5,,,,52.2008357,21.0313878,,7,,2006
3950,,80,3,apartamentowiec,5,,,do zamieszkania,,,,7,,2013
2999,6000,56,2,kamienica,1,plastikowe,miejskie,do zamieszkania,52.2030944,21.0155615,,4,cegła,1960
2950,,40,2,apartamentowiec,5,drewniane,miejskie,do zamieszkania,52.254589,20.993223,,6,,2012
2600,2600,49,3,blok,> 10,drewniane,miejskie,do zamieszkania,52.2366453,20.9920636,,15,inne,
3950,,80.1,3,apartamentowiec,5,drewniane,miejskie,,52.1755501,21.0129848,,7,cegła,2013
2700,2700,42,2,blok,1,,,do zamieszkania,,,,,,2019
2600,,43,2,apartamentowiec,2,,miejskie,do zamieszkania,52.2551654,20.9788439,,6,,2019
8200,,144,4,apartamentowiec,2,,,do zamieszkania,52.1606065,21.0775236,,4,,2008
3300,,42,2,apartamentowiec,1,,miejskie,do zamieszkania,52.2320688,20.9803,,4,,2019
3500,,39,2,apartamentowiec,8,,,do zamieszkania,52.1853481,20.991785,,8,,2017
2650,,40,2,,8,,,do zamieszkania,52.2213433,20.9807475,,9,cegła,2012
10000,,121,3,kamienica,5,,miejskie,do zamieszkania,52.2232632,21.0076007,,5,cegła,1902
2500,,42,2,kamienica,4,,miejskie,,52.227,21.0161,,6,cegła,1950
3500,,77,2,,,,,,52.22301393219405,20.98951071007372,,,,
2500,3500,47,2,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.2619177,20.9590478,500,8,cegła,2014
2100,2100,51,2,blok,1,plastikowe,miejskie,do zamieszkania,52.3422603,20.9374115,,3,cegła,2009
2850,,50,2,blok,2,plastikowe,miejskie,,52.1558873,21.0530633,,3,,2009
6000,,50,2,apartamentowiec,9,aluminiowe,miejskie,do zamieszkania,52.23349,20.98736,,20,,2010
6000,6000,50,2,apartamentowiec,8,aluminiowe,miejskie,do zamieszkania,52.23349,20.98736,,20,inne,2010
3000,3000,53,2,blok,3,plastikowe,miejskie,do zamieszkania,52.27956724076793,21.052899880395504,1,6,cegła,2004
6300,6000,78,3,apartamentowiec,3,drewniane,miejskie,,,,,3,,2015
3000,,50,2,apartamentowiec,5,drewniane,,,,,,5,,2015
3300,,78,3,apartamentowiec,2,,miejskie,do zamieszkania,52.2261372,21.0576985,,5,,2011
3850,,60,2,,1,,,,52.225797,21.01856,,5,cegła,1950
2500,2500,43,2,blok,2,plastikowe,miejskie,do zamieszkania,52.18790235121182,21.0197249206543,,10,beton komórkowy,
3000,3000,45,2,blok,6,,miejskie,do zamieszkania,52.230906073573266,20.978827275146482,,12,,2019
2500,5000,33,2,kamienica,5,plastikowe,miejskie,do zamieszkania,52.205839747625674,21.022143471952454,323,6,cegła,1937
2700,5400,55,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.2535716,20.9271507,1,7,cegła,2019
2600,3000,48,3,blok,5,plastikowe,miejskie,do zamieszkania,52.2366453,20.9920636,440,15,inne,
7500,,61.67,2,,2,,,do zamieszkania,,,,4,,2016
1700,1700,32,1,blok,1,plastikowe,kotłownia,do zamieszkania,,,,4,cegła,2004
6500,,80,3,apartamentowiec,,drewniane,miejskie,,52.23846,21.02221,,3,cegła,2015
2300,,54,2,blok,5,plastikowe,miejskie,do zamieszkania,52.1907455,20.9066464,,6,cegła,2009
1799,2000,43,1,blok,3,plastikowe,miejskie,do zamieszkania,52.200198342767806,21.002290597839362,485,3,cegła,1955
2700,2700,50,2,apartamentowiec,7,plastikowe,miejskie,do zamieszkania,,,1,12,beton,2009
2500,2800,48,2,blok,parter,drewniane,kotłownia,do zamieszkania,,,1,5,cegła,2009
3100,2000,65,3,blok,8,plastikowe,miejskie,do zamieszkania,52.2620041,21.0418313,,8,cegła,2001
3400,3000,42,2,blok,4,plastikowe,gazowe,do zamieszkania,,,,8,,2018
2250,2250,30,2,blok,5,plastikowe,miejskie,do zamieszkania,52.2338527,20.9288146,,10,,
3100,,46,2,blok,6,,miejskie,,52.25423,20.99549,,17,,2010
2600,,41,2,apartamentowiec,8,plastikowe,miejskie,do zamieszkania,52.27485020568116,20.963295291601565,,10,,2016
8790,9000,57,2,,,aluminiowe,miejskie,,52.231642,20.9960988,,44,inne,
8000,8000,61.7,2,,9,,miejskie,,52.2310961,21.0034582,2050,52,cegła,2017
2700,2700,50,2,apartamentowiec,5,,miejskie,,52.17558212879325,20.99989057094726,,,,2018
2750,3000,45,2,apartamentowiec,> 10,plastikowe,miejskie,do zamieszkania,52.2455317597321,20.962020851615883,490,11,,2011
2800,,72,3,blok,parter,,miejskie,,52.2329,20.9328,,5,,2008
9000,,155,5,apartamentowiec,1,,miejskie,,52.1941,20.9877,,4,,
3700,,55,3,apartamentowiec,2,,,,52.2552,20.9673,,5,,
5600,,104,4,apartamentowiec,5,,miejskie,,52.2035,20.9956,,6,cegła,2009
3900,,69,2,apartamentowiec,8,,,,52.2221,20.9803,,17,,
5700,,80,3,apartamentowiec,5,,,,52.2483,20.9875,,8,,
2800,,95,3,blok,3,,miejskie,,52.2421,20.9032,,4,,
4000,,80,3,apartamentowiec,1,,miejskie,,52.2506,20.977,,5,,2018
3000,,75,3,apartamentowiec,5,,,,52.1921,20.9892,,8,,
3100,,82,3,apartamentowiec,> 10,,miejskie,,52.2221,20.9803,,17,,2004
4350,,65,3,apartamentowiec,,,miejskie,,52.1877,21.0048,,,,2016
3900,,68,3,apartamentowiec,6,,miejskie,,52.2229,20.9387,,,,
3999,,55,3,apartamentowiec,,,miejskie,,52.2326,20.9794,,,,2018
2500,2500,54,2,apartamentowiec,3,,miejskie,do zamieszkania,52.1986108,21.0464264,,,,2009
2900,3400,53,2,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.23809308747704,21.027179794345187,500,,cegła,2002
6500,,92,3,apartamentowiec,3,,,,,,,5,,
2200,2200,48,2,blok,2,plastikowe,miejskie,do zamieszkania,52.227434798408694,21.06294565063477,2200,4,cegła,1964
2500,,31,2,kamienica,parter,plastikowe,miejskie,do zamieszkania,52.2289261,21.0593823,,2,cegła,1950
8900,20000,136,5,apartamentowiec,parter,drewniane,,do zamieszkania,52.16873,21.1115449,,2,inne,2008
2900,2900,55,2,blok,1,plastikowe,,do zamieszkania,52.232888980106566,21.06631013973389,,5,żelbet,2000
14000,,250,5,apartamentowiec,1,drewniane,miejskie,,52.1736507,21.0597743,,6,inne,2000
11000,11000,200,4,,3,drewniane,miejskie,,52.217308,21.0237853,,,cegła,2000
3000,3000,67,3,kamienica,3,plastikowe,miejskie,do zamieszkania,52.230527185054115,21.090189969836427,,3,cegła,1995
1800,1800,23,1,blok,1,,,do zamieszkania,,,,4,cegła,1970
10000,,154,4,,2,,,,,,,2,,2008
1900,2000,93,3,blok,3,plastikowe,,,,,900,3,,
2800,,28,1,,6,,,,52.2342783,20.978731,,8,cegła,2018
3000,,40,2,apartamentowiec,2,,,,52.1973582,20.977070691758,,4,cegła,2019
3800,,49,2,kamienica,2,,gazowe,,52.20675235,21.033370396945,,4,cegła,
4800,,50,3,,5,,,,52.2346889,20.9922389,,10,,2018
2000,,30,1,apartamentowiec,1,,miejskie,do zamieszkania,52.2354634,20.9855566,,5,,2018
2500,2500,51,2,blok,9,plastikowe,miejskie,do zamieszkania,52.28121240000001,20.921232499999974,,12,żelbet,2013
3100,,50,3,,2,,,,52.2276545,20.98917437,,11,,1967
2200,,40,2,apartamentowiec,3,,gazowe,,52.1448928,21.0259693,360,3,cegła,2003
6500,,75,3,,2,,,,52.23246,21.03905,,6,,2017
9500,,63,2,,> 10,,,,52.23113,21.00247,,52,,2017
4900,,68,2,,4,,,,52.23851,21.02421,,5,,2014
1900,1900,38,1,blok,2,plastikowe,miejskie,do zamieszkania,52.2502984,20.992945,1,3,cegła,1962
2200,2000,54,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.1995772,20.9758693,,6,cegła,1996
4500,,105,4,apartamentowiec,1,,miejskie,,52.164,21.0752,,4,,2012
4000,,90,3,kamienica,1,,miejskie,,52.2696,20.9839,,4,cegła,1930
2500,,55,2,blok,parter,,miejskie,,52.2481,21.1025,,4,cegła,2000
1800,1800,36,2,blok,3,plastikowe,miejskie,do zamieszkania,,,1,3,cegła,1960
7900,,100,2,kamienica,1,,,do zamieszkania,52.2262128,21.0113272,,5,cegła,1950
1900,3000,30,1,blok,4,plastikowe,miejskie,do zamieszkania,52.229215212695635,20.931983995739746,280,7,cegła,2018
4000,,56,2,,,drewniane,,,,,,,,2006
1750,,31,1,,4,,,,52.318913,20.9508386,,6,cegła,2001
1650,2000,39,2,blok,1,plastikowe,miejskie,do zamieszkania,52.2909864,20.9400134,350,10,wielka płyta,1970
2450,,44,2,blok,4,plastikowe,miejskie,do zamieszkania,52.2069645,20.89328786,,4,żelbet,2013
2100,,42,2,blok,6,plastikowe,miejskie,do zamieszkania,52.2146636,21.0193941,,10,cegła,2005
4500,4500,97,3,apartamentowiec,5,drewniane,miejskie,,52.2793037,20.9722929,,6,cegła,2017
1800,1800,30,1,blok,1,plastikowe,miejskie,do zamieszkania,52.207746662602176,21.020529619140625,,,,
2300,2300,50,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.2591528,20.9362529,,5,cegła,2006
3700,5000,48.75,2,apartamentowiec,5,drewniane,miejskie,do wykończenia,52.2336295,20.9805232,,9,inne,2018
3200,3500,70,2,apartamentowiec,1,drewniane,miejskie,do zamieszkania,,,800,7,cegła,2009
2900,,56,2,,5,drewniane,miejskie,do zamieszkania,,,,,cegła,
4990,,93,4,apartamentowiec,5,drewniane,,do zamieszkania,,,,7,,2006
4000,,63,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.2366075,20.98504941,,8,,2007
4400,,64,3,apartamentowiec,5,,miejskie,do zamieszkania,52.2344063,21.0157837,300,9,,2007
4200,,53,2,apartamentowiec,2,,miejskie,do zamieszkania,52.25010035,21.00000335,,6,,2019
4000,,48,2,apartamentowiec,4,,miejskie,do zamieszkania,52.25010035,21.00000335,,6,,2019
8700,,80,3,apartamentowiec,8,,miejskie,do zamieszkania,52.2360624,20.9975133,1100,8,,2018
3200,,77,3,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.2405891,20.9036969,,10,cegła,2008
2300,3000,39,2,blok,3,plastikowe,,,52.228564,21.07025,,4,,1973
3700,,63,3,apartamentowiec,> 10,,miejskie,,52.2351512,21.0814846,,17,,2019
2500,2500,43,2,apartamentowiec,parter,,miejskie,,52.2456854,20.8988403,,4,,2017
2600,,58,2,,1,drewniane,,,,,645,8,cegła,2007
5500,,80,3,apartamentowiec,7,,,,,,,7,,2010
2590,,40,1,,1,,,,52.25451615,20.99747658,,4,,
9000,,164,3,apartamentowiec,5,,miejskie,,52.20942,21.03638,,7,,1993
4000,,50,2,kamienica,1,,miejskie,,52.22603,21.02389,,5,,1901
3900,,60,3,apartamentowiec,2,,miejskie,,52.2504883,20.97781668,,4,cegła,2018
4000,,60,3,apartamentowiec,1,,miejskie,,52.2216706,20.9331805,,7,,2018
12500,,175,4,apartamentowiec,4,,miejskie,,52.17229,21.05193,,4,,2008
3500,3500,105,4,apartamentowiec,1,aluminiowe,miejskie,,52.1799062,20.9478161,,2,cegła,2000
7500,,93,5,kamienica,parter,,miejskie,,52.22626,21.02379,,4,,1910
10000,,163,4,apartamentowiec,4,,miejskie,,52.2089,21.03612,,4,inne,2000
15500,,180,4,apartamentowiec,6,,miejskie,,52.20321,21.03329,,7,,2009
3400,,58,3,apartamentowiec,6,plastikowe,miejskie,do zamieszkania,52.24340044,21.08327866,,7,,2018
3000,,56,2,blok,3,plastikowe,miejskie,do zamieszkania,52.25152205,21.00244546,,4,,1970
2000,,42,2,,4,,,,52.22548,21.01355,,7,,1953
3900,4000,68,3,apartamentowiec,2,,miejskie,do zamieszkania,52.2229788,20.9395002,1,,,
9000,9000,155,5,blok,1,,miejskie,do zamieszkania,52.1942724,20.987731,1,,cegła,2010
3500,4000,72,3,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.1969965,20.9880277,500,6,cegła,2007
4000,5000,80,3,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.2507949,20.9771847,800,,,
11900,,170,6,kamienica,5,,gazowe,,52.23228,21.01345,,5,,1910
7500,,103,3,apartamentowiec,1,,miejskie,,52.20085,21.02786,,6,inne,2018
12000,,138,4,apartamentowiec,10,,miejskie,,52.23467,20.99075,,17,inne,2010
11000,,200,4,apartamentowiec,3,,miejskie,,52.2157,21.02216,,6,,2000
3300,,59,3,apartamentowiec,1,,miejskie,,52.2602973,20.9596798,,6,,2015
15500,,226,8,kamienica,4,,miejskie,,52.21276,21.02366,,6,,1914
5900,,102,3,apartamentowiec,2,,miejskie,,52.16625,21.07983,,4,,2007
5480,,65.7,2,kamienica,1,drewniane,miejskie,,52.2296756,21.0122287,600,,cegła,
2300,,50,2,apartamentowiec,3,,miejskie,,52.2069645,20.89328786,,4,,2014
2000,,45,2,,1,,miejskie,,52.24318545,21.09183163,,6,,2002
2700,,38,2,blok,7,,miejskie,,52.23383,20.92919,,7,,2008
14000,,172,4,apartamentowiec,1,,miejskie,,52.20597,20.99608,,3,,2010
16500,,210,4,apartamentowiec,4,,miejskie,,52.16356,21.08274,,4,,2008
3880,,62,3,apartamentowiec,6,,miejskie,,52.2310025,20.977602,,7,,2010
10488,,138,4,,,,miejskie,,52.2284848,21.0156871,,,inne,
3450,,70,3,,6,,,,,,,11,,2007
2590,3900,40,1,apartamentowiec,1,,,,,,,4,,
10000,12000,95,3,,5,,,,,,,6,,2017
2500,2500,60,3,szeregowiec,1,plastikowe,gazowe,,,,1,2,cegła,
3700,,63,3,,> 10,,,,,,,17,,2019
2500,,39,2,blok,parter,drewniane,miejskie,do zamieszkania,,,,7,beton,2015
3000,,55,2,apartamentowiec,5,,miejskie,,52.19162,21.01665,,7,inne,2009
2600,,50,2,,5,,miejskie,do zamieszkania,52.2536047,20.9911528,,5,,2010
2590,,40,1,,1,,,,52.25435595,20.99163613,,4,,2010
2900,,37,2,blok,7,,,do zamieszkania,52.17671155,20.99909184,,7,,2018
2700,2700,60,3,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.2480848,21.0698488,1,5,cegła,2010
4100,,85,3,apartamentowiec,4,,miejskie,do zamieszkania,52.1697608,20.9975753,,8,,2014
3600,,52,2,kamienica,1,,miejskie,,52.22659022,21.01760292,,2,cegła,1936
10000,,142,6,,2,,miejskie,,52.2434471,20.9986629,,,inne,
7315,,133,6,,,,miejskie,,52.2285658,21.0160894,,,inne,
14600,,294,10,,,,miejskie,,52.2284848,21.0156871,,,inne,
8400,8400,120.1,5,kamienica,4,drewniane,miejskie,do wykończenia,52.2167544,21.0217273,,6,cegła,1800
8000,10000,134,4,apartamentowiec,> 10,drewniane,miejskie,,52.1889914,21.0074343,,12,cegła,2010
2000,,52,2,blok,3,,,do zamieszkania,52.3360503,20.9386358,,5,,2005
2800,2800,48.8,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2445565,20.99078,,3,cegła,
3800,,60,2,apartamentowiec,1,,miejskie,do zamieszkania,52.2258,21.0186,,5,,1950
5800,,76,3,kamienica,1,,miejskie,,52.2260766,21.034162899999956,,4,,1936
7800,,58,2,blok,> 10,,,,52.2354,21.00176,,44,,2019
2160,,56.62,2,apartamentowiec,9,,miejskie,do zamieszkania,52.2924205,20.9383828,,10,,2017
2200,,56,2,blok,parter,,miejskie,,52.24091,20.91133,,2,,1990
3160,,61,3,blok,4,,miejskie,,52.14437,21.0349,,7,,2006
2450,,52,2,blok,5,plastikowe,miejskie,do zamieszkania,52.1929749,21.0681449,,10,żelbet,1968
2590,,40,2,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.2537707,20.9974517,,4,cegła,2010
2300,,37,2,blok,8,,miejskie,,52.2043889,20.96923582,,10,,1970
7500,,92,3,apartamentowiec,2,,,,,,,6,,2016
3800,,48,2,,9,plastikowe,,,,,,10,,1964
8500,,159,5,apartamentowiec,1,,,,,,,4,,
5000,,55,2,,parter,,,,,,,5,,
2800,,41,2,apartamentowiec,5,,,do zamieszkania,52.2549269,20.994782,,6,cegła,2012
2300,2300,30,1,kamienica,parter,plastikowe,miejskie,do zamieszkania,52.23805,21.02935,1,4,cegła,
1800,1850,40,2,blok,1,plastikowe,miejskie,do zamieszkania,52.2063488,21.0488786,,4,cegła,
2590,,39.61,1,apartamentowiec,1,plastikowe,,,52.25437,20.99166,,4,,2008
3000,4000,46.55,2,apartamentowiec,1,aluminiowe,elektryczne,do zamieszkania,52.1836535,21.0266811,500,6,żelbet,2019
3900,3900,60,3,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,,,,4,cegła,2018
13500,,76.1,2,apartamentowiec,> 10,,miejskie,do zamieszkania,52.2311348,21.0024676,1,52,,2017
2650,2700,29,1,apartamentowiec,3,,miejskie,do zamieszkania,52.2343408,20.9791574,,,,2017
3000,3500,37,2,,8,plastikowe,miejskie,do zamieszkania,52.231453,20.9930611,,10,inne,1963
9000,,131,4,kamienica,3,,miejskie,do zamieszkania,,,,5,cegła,1926
2300,,53,2,,2,,miejskie,,52.28734385,20.92712017,,9,,2013
3400,,55,2,,7,,miejskie,do zamieszkania,52.2454493,20.9633646,,9,,2008
2100,,53,3,blok,3,,miejskie,,52.1605073,21.0219724,,6,,1977
2700,,74,4,blok,1,,miejskie,,52.14016645,21.06527592,,3,,1980
2300,,31,2,kamienica,1,plastikowe,miejskie,do zamieszkania,52.2101002,20.9054211,,2,cegła,1935
1700,,30,1,,1,,miejskie,do zamieszkania,52.2447645,21.0828151,,4,cegła,
4500,,101,4,apartamentowiec,4,,miejskie,,52.166374,21.0797042,,4,,2005
2000,,75,3,szeregowiec,2,plastikowe,gazowe,do zamieszkania,,,,2,cegła,2018
3500,,80,3,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.14491564,21.02595065,,4,cegła,2008
3600,3800,73.5,3,apartamentowiec,7,plastikowe,miejskie,do zamieszkania,52.2021313,20.9554848,,13,inne,2000
2590,3900,40,1,,1,,miejskie,,52.2520516,20.9890624,,4,,
2800,3000,43,2,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.1855194,20.9951574,,5,cegła,2017
2800,,39,2,apartamentowiec,7,,miejskie,do zamieszkania,52.18437335,21.01067628,,8,,2019
4500,,72,3,apartamentowiec,1,,,do zamieszkania,,,,8,,2008
2800,,47,3,apartamentowiec,6,plastikowe,miejskie,do zamieszkania,52.141588,21.0656824,,7,,2017
7500,,83,3,apartamentowiec,2,,miejskie,do zamieszkania,52.2309704,20.9781442,,8,,2018
