Cena,Kaucja,Powierzchnia,Liczba pokoi,Rodzaj zabudowy,Piętro,Okna,Ogrzewanie,Stan wykończenia,φ,λ,Czynsz - dodatkowo,Liczba pięter,Materiał budynku,Rok budowy,Czas dojazdu do centrum
8900,20000.0,136.0,5,apartamentowiec,parter,drewniane,,do zamieszkania,52.16873,21.1115449,,2.0,inne,2008.0,54.0
2900,2900.0,55.0,2,blok,1,plastikowe,,do zamieszkania,52.23288898010657,21.06631013973389,,5.0,żelbet,2000.0,22.0
14000,,250.0,5,apartamentowiec,1,drewniane,miejskie,,52.1736507,21.0597743,,6.0,inne,2000.0,38.0
11000,11000.0,200.0,4,,3,drewniane,miejskie,,52.217308,21.0237853,,,cegła,2000.0,23.0
3000,3000.0,67.0,3,kamienica,3,plastikowe,miejskie,do zamieszkania,52.23052718505412,21.090189969836427,,3.0,cegła,1995.0,34.0
1800,1800.0,23.0,1,blok,1,,,do zamieszkania,,,,4.0,cegła,1970.0,
10000,,154.0,4,,2,,,,,,,2.0,,2008.0,
1900,2000.0,93.0,3,blok,3,plastikowe,,,,,900.0,3.0,,,
2800,,28.0,1,,6,,,,52.2342783,20.978731,,8.0,cegła,2018.0,19.0
3000,,40.0,2,apartamentowiec,2,,,,52.197358200000004,20.977070691758,,4.0,cegła,2019.0,30.0
3800,,49.0,2,kamienica,2,,gazowe,,52.20675235,21.033370396945,,4.0,cegła,,23.0
4800,,50.0,3,,5,,,,52.234688899999995,20.9922389,,10.0,,2018.0,15.0
2000,,30.0,1,apartamentowiec,1,,miejskie,do zamieszkania,52.23546339999999,20.985556600000002,,5.0,,2018.0,21.0
2500,2500.0,51.0,2,blok,9,plastikowe,miejskie,do zamieszkania,52.28121240000001,20.921232499999974,,12.0,żelbet,2013.0,37.0
3100,,50.0,3,,2,,,,52.2276545,20.98917437,,11.0,,1967.0,15.0
2200,,40.0,2,apartamentowiec,3,,gazowe,,52.144892799999994,21.0259693,360.0,3.0,cegła,2003.0,39.0
6500,,75.0,3,,2,,,,52.232459999999996,21.03905,,6.0,,2017.0,21.0
9500,,63.0,2,,> 10,,,,52.23113,21.002470000000002,,52.0,,2017.0,4.1
4900,,68.0,2,,4,,,,52.23851,21.02421,,5.0,,2014.0,23.0
1900,1900.0,38.0,1,blok,2,plastikowe,miejskie,do zamieszkania,52.2502984,20.992945000000002,1.0,3.0,cegła,1962.0,26.0
2200,2000.0,54.0,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.19957720000001,20.9758693,,6.0,cegła,1996.0,32.0
4500,,105.0,4,apartamentowiec,1,,miejskie,,52.163999999999994,21.0752,,4.0,,2012.0,43.0
4000,,90.0,3,kamienica,1,,miejskie,,52.2696,20.9839,,4.0,cegła,1930.0,19.0
2500,,55.0,2,blok,parter,,miejskie,,52.2481,21.1025,,4.0,cegła,2000.0,31.0
1800,1800.0,36.0,2,blok,3,plastikowe,miejskie,do zamieszkania,,,1.0,3.0,cegła,1960.0,
7900,,100.0,2,kamienica,1,,,do zamieszkania,52.2262128,21.0113272,,5.0,cegła,1950.0,15.0
1900,3000.0,30.0,1,blok,4,plastikowe,miejskie,do zamieszkania,52.229215212695635,20.931983995739746,280.0,7.0,cegła,2018.0,39.0
4000,,56.0,2,,,drewniane,,,,,,,,2006.0,
1750,,31.0,1,,4,,,,52.318913,20.950838600000004,,6.0,cegła,2001.0,45.0
1650,2000.0,39.0,2,blok,1,plastikowe,miejskie,do zamieszkania,52.2909864,20.940013399999998,350.0,10.0,wielka płyta,1970.0,37.0
2450,,44.0,2,blok,4,plastikowe,miejskie,do zamieszkania,52.206964500000005,20.89328786,,4.0,żelbet,2013.0,37.0
2100,,42.0,2,blok,6,plastikowe,miejskie,do zamieszkania,52.2146636,21.019394100000003,,10.0,cegła,2005.0,24.0
4500,4500.0,97.0,3,apartamentowiec,5,drewniane,miejskie,,52.2793037,20.972292899999996,,6.0,cegła,2017.0,32.0
1800,1800.0,30.0,1,blok,1,plastikowe,miejskie,do zamieszkania,52.207746662602176,21.020529619140625,,,,,28.0
2300,2300.0,50.0,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.2591528,20.9362529,,5.0,cegła,2006.0,38.0
3700,5000.0,48.75,2,apartamentowiec,5,drewniane,miejskie,do wykończenia,52.2336295,20.9805232,,9.0,inne,2018.0,21.0
3200,3500.0,70.0,2,apartamentowiec,1,drewniane,miejskie,do zamieszkania,,,800.0,7.0,cegła,2009.0,
2900,,56.0,2,,5,drewniane,miejskie,do zamieszkania,,,,,cegła,,
4990,,93.0,4,apartamentowiec,5,drewniane,,do zamieszkania,,,,7.0,,2006.0,
4000,,63.0,2,apartamentowiec,2,drewniane,miejskie,do zamieszkania,52.2366075,20.98504941,,8.0,,2007.0,23.0
4400,,64.0,3,apartamentowiec,5,,miejskie,do zamieszkania,52.234406299999996,21.0157837,300.0,9.0,,2007.0,17.0
4200,,53.0,2,apartamentowiec,2,,miejskie,do zamieszkania,52.25010035,21.00000335,,6.0,,2019.0,21.0
4000,,48.0,2,apartamentowiec,4,,miejskie,do zamieszkania,52.25010035,21.00000335,,6.0,,2019.0,21.0
8700,,80.0,3,apartamentowiec,8,,miejskie,do zamieszkania,52.2360624,20.9975133,1100.0,8.0,,2018.0,12.0
3200,,77.0,3,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.2405891,20.9036969,,10.0,cegła,2008.0,37.0
2300,3000.0,39.0,2,blok,3,plastikowe,,,52.228564,21.07025,,4.0,,1973.0,27.0
3700,,63.0,3,apartamentowiec,> 10,,miejskie,,52.235151200000004,21.081484600000003,,17.0,,2019.0,31.0
2500,2500.0,43.0,2,apartamentowiec,parter,,miejskie,,52.2456854,20.898840300000003,,4.0,,2017.0,40.0
2600,,58.0,2,,1,drewniane,,,,,645.0,8.0,cegła,2007.0,
5500,,80.0,3,apartamentowiec,7,,,,,,,7.0,,2010.0,
2590,,40.0,1,,1,,,,52.25451615,20.99747658,,4.0,,,20.0
9000,,164.0,3,apartamentowiec,5,,miejskie,,52.20942,21.036379999999998,,7.0,,1993.0,27.0
4000,,50.0,2,kamienica,1,,miejskie,,52.22603,21.023889999999998,,5.0,,1901.0,18.0
3900,,60.0,3,apartamentowiec,2,,miejskie,,52.2504883,20.97781668,,4.0,cegła,2018.0,27.0
4000,,60.0,3,apartamentowiec,1,,miejskie,,52.2216706,20.9331805,,7.0,,2018.0,31.0
12500,,175.0,4,apartamentowiec,4,,miejskie,,52.172290000000004,21.05193,,4.0,,2008.0,43.0
3500,3500.0,105.0,4,apartamentowiec,1,aluminiowe,miejskie,,52.179906200000005,20.9478161,,2.0,cegła,2000.0,34.0
7500,,93.0,5,kamienica,parter,,miejskie,,52.226259999999996,21.023789999999998,,4.0,,1910.0,17.0
10000,,163.0,4,apartamentowiec,4,,miejskie,,52.2089,21.03612,,4.0,inne,2000.0,26.0
15500,,180.0,4,apartamentowiec,6,,miejskie,,52.20321,21.03329,,7.0,,2009.0,23.0
3400,,58.0,3,apartamentowiec,6,plastikowe,miejskie,do zamieszkania,52.24340044,21.08327866,,7.0,,2018.0,25.0
3000,,56.0,2,blok,3,plastikowe,miejskie,do zamieszkania,52.25152205,21.00244546,,4.0,,1970.0,25.0
2000,,42.0,2,,4,,,,52.22548,21.01355,,7.0,,1953.0,14.0
3900,4000.0,68.0,3,apartamentowiec,2,,miejskie,do zamieszkania,52.22297879999999,20.939500199999998,1.0,,,,28.0
9000,9000.0,155.0,5,blok,1,,miejskie,do zamieszkania,52.194272399999996,20.987731,1.0,,cegła,2010.0,31.0
3500,4000.0,72.0,3,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.196996500000004,20.9880277,500.0,6.0,cegła,2007.0,25.0
4000,5000.0,80.0,3,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.250794899999995,20.9771847,800.0,,,,28.0
11900,,170.0,6,kamienica,5,,gazowe,,52.232279999999996,21.01345,,5.0,,1910.0,13.0
7500,,103.0,3,apartamentowiec,1,,miejskie,,52.20085,21.02786,,6.0,inne,2018.0,32.0
12000,,138.0,4,apartamentowiec,10,,miejskie,,52.23467,20.99075,,17.0,inne,2010.0,14.0
11000,,200.0,4,apartamentowiec,3,,miejskie,,52.2157,21.02216,,6.0,,2000.0,26.0
3300,,59.0,3,apartamentowiec,1,,miejskie,,52.2602973,20.9596798,,6.0,,2015.0,35.0
15500,,226.0,8,kamienica,4,,miejskie,,52.212759999999996,21.02366,,6.0,,1914.0,25.0
5900,,102.0,3,apartamentowiec,2,,miejskie,,52.16625,21.079829999999998,,4.0,,2007.0,42.0
5480,,65.7,2,kamienica,1,drewniane,miejskie,,52.2296756,21.012228699999998,600.0,,cegła,,8.0
2300,,50.0,2,apartamentowiec,3,,miejskie,,52.206964500000005,20.89328786,,4.0,,2014.0,37.0
2000,,45.0,2,,1,,miejskie,,52.24318545,21.09183163,,6.0,,2002.0,33.0
2700,,38.0,2,blok,7,,miejskie,,52.23383,20.92919,,7.0,,2008.0,27.0
14000,,172.0,4,apartamentowiec,1,,miejskie,,52.20597,20.99608,,3.0,,2010.0,28.0
16500,,210.0,4,apartamentowiec,4,,miejskie,,52.16356,21.08274,,4.0,,2008.0,43.0
3880,,62.0,3,apartamentowiec,6,,miejskie,,52.2310025,20.977601999999997,,7.0,,2010.0,16.0
10488,,138.0,4,,,,miejskie,,52.2284848,21.0156871,,,inne,,15.0
3450,,70.0,3,,6,,,,,,,11.0,,2007.0,
2590,3900.0,40.0,1,apartamentowiec,1,,,,,,,4.0,,,
10000,12000.0,95.0,3,,5,,,,,,,6.0,,2017.0,
2500,2500.0,60.0,3,szeregowiec,1,plastikowe,gazowe,,,,1.0,2.0,cegła,,
3700,,63.0,3,,> 10,,,,,,,17.0,,2019.0,
2500,,39.0,2,blok,parter,drewniane,miejskie,do zamieszkania,,,,7.0,beton,2015.0,
3000,,55.0,2,apartamentowiec,5,,miejskie,,52.19162,21.01665,,7.0,inne,2009.0,24.0
2600,,50.0,2,,5,,miejskie,do zamieszkania,52.253604700000004,20.991152800000002,,5.0,,2010.0,24.0
2590,,40.0,1,,1,,,,52.25435595,20.99163613,,4.0,,2010.0,24.0
2900,,37.0,2,blok,7,,,do zamieszkania,52.17671155,20.99909184,,7.0,,2018.0,40.0
2700,2700.0,60.0,3,apartamentowiec,3,plastikowe,miejskie,do zamieszkania,52.2480848,21.069848800000003,1.0,5.0,cegła,2010.0,32.0
4100,,85.0,3,apartamentowiec,4,,miejskie,do zamieszkania,52.16976079999999,20.9975753,,8.0,,2014.0,36.0
3600,,52.0,2,kamienica,1,,miejskie,,52.22659022,21.01760292,,2.0,cegła,1936.0,17.0
10000,,142.0,6,,2,,miejskie,,52.243447100000004,20.9986629,,,inne,,16.0
7315,,133.0,6,,,,miejskie,,52.2285658,21.0160894,,,inne,,15.0
14600,,294.0,10,,,,miejskie,,52.2284848,21.0156871,,,inne,,15.0
8400,8400.0,120.1,5,kamienica,4,drewniane,miejskie,do wykończenia,52.2167544,21.021727300000002,,6.0,cegła,1800.0,24.0
8000,10000.0,134.0,4,apartamentowiec,> 10,drewniane,miejskie,,52.1889914,21.0074343,,12.0,cegła,2010.0,30.0
2000,,52.0,2,blok,3,,,do zamieszkania,52.3360503,20.9386358,,5.0,,2005.0,59.0
2800,2800.0,48.8,2,blok,3,plastikowe,miejskie,do zamieszkania,52.2445565,20.990779999999997,,3.0,cegła,,19.0
3800,,60.0,2,apartamentowiec,1,,miejskie,do zamieszkania,52.2258,21.0186,,5.0,,1950.0,22.0
5800,,76.0,3,kamienica,1,,miejskie,,52.2260766,21.034162899999963,,4.0,,1936.0,14.0
7800,,58.0,2,blok,> 10,,,,52.2354,21.00176,,44.0,,2019.0,
2160,,56.62,2,apartamentowiec,9,,miejskie,do zamieszkania,52.2924205,20.9383828,,10.0,,2017.0,36.0
2200,,56.0,2,blok,parter,,miejskie,,52.24091,20.91133,,2.0,,1990.0,36.0
3160,,61.0,3,blok,4,,miejskie,,52.14437,21.0349,,7.0,,2006.0,42.0
2450,,52.0,2,blok,5,plastikowe,miejskie,do zamieszkania,52.1929749,21.0681449,,10.0,żelbet,1968.0,41.0
2590,,40.0,2,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.253770700000004,20.9974517,,4.0,cegła,2010.0,19.0
2300,,37.0,2,blok,8,,miejskie,,52.2043889,20.96923582,,10.0,,1970.0,28.0
7500,,92.0,3,apartamentowiec,2,,,,,,,6.0,,2016.0,
3800,,48.0,2,,9,plastikowe,,,,,,10.0,,1964.0,
8500,,159.0,5,apartamentowiec,1,,,,,,,4.0,,,
5000,,55.0,2,,parter,,,,,,,5.0,,,
2800,,41.0,2,apartamentowiec,5,,,do zamieszkania,52.254926899999994,20.994782,,6.0,cegła,2012.0,21.0
2300,2300.0,30.0,1,kamienica,parter,plastikowe,miejskie,do zamieszkania,52.23805,21.02935,1.0,4.0,cegła,,23.0
1800,1850.0,40.0,2,blok,1,plastikowe,miejskie,do zamieszkania,52.206348799999994,21.048878600000002,,4.0,cegła,,28.0
2590,,39.61,1,apartamentowiec,1,plastikowe,,,52.25437,20.99166,,4.0,,2008.0,24.0
3000,4000.0,46.55,2,apartamentowiec,1,aluminiowe,elektryczne,do zamieszkania,52.1836535,21.0266811,500.0,6.0,żelbet,2019.0,30.0
3900,3900.0,60.0,3,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,,,,4.0,cegła,2018.0,
13500,,76.1,2,apartamentowiec,> 10,,miejskie,do zamieszkania,52.2311348,21.0024676,1.0,52.0,,2017.0,4.1
2650,2700.0,29.0,1,apartamentowiec,3,,miejskie,do zamieszkania,52.2343408,20.9791574,,,,2017.0,21.0
3000,3500.0,37.0,2,,8,plastikowe,miejskie,do zamieszkania,52.231453,20.993061100000002,,10.0,inne,1963.0,9.0
9000,,131.0,4,kamienica,3,,miejskie,do zamieszkania,,,,5.0,cegła,1926.0,
2300,,53.0,2,,2,,miejskie,,52.28734385,20.92712017,,9.0,,2013.0,37.0
3400,,55.0,2,,7,,miejskie,do zamieszkania,52.2454493,20.963364600000002,,9.0,,2008.0,28.0
2100,,53.0,3,blok,3,,miejskie,,52.1605073,21.0219724,,6.0,,1977.0,35.0
2700,,74.0,4,blok,1,,miejskie,,52.14016645,21.06527592,,3.0,,1980.0,51.0
2300,,31.0,2,kamienica,1,plastikowe,miejskie,do zamieszkania,52.21010020000001,20.9054211,,2.0,cegła,1935.0,35.0
1700,,30.0,1,,1,,miejskie,do zamieszkania,52.2447645,21.0828151,,4.0,cegła,,22.0
4500,,101.0,4,apartamentowiec,4,,miejskie,,52.166374,21.0797042,,4.0,,2005.0,42.0
2000,,75.0,3,szeregowiec,2,plastikowe,gazowe,do zamieszkania,,,,2.0,cegła,2018.0,
3500,,80.0,3,apartamentowiec,1,drewniane,miejskie,do zamieszkania,52.14491564,21.02595065,,4.0,cegła,2008.0,39.0
3600,3800.0,73.5,3,apartamentowiec,7,plastikowe,miejskie,do zamieszkania,52.2021313,20.9554848,,13.0,inne,2000.0,35.0
2590,3900.0,40.0,1,,1,,miejskie,,52.2520516,20.989062399999998,,4.0,,,23.0
2800,3000.0,43.0,2,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.1855194,20.9951574,,5.0,cegła,2017.0,40.0
2800,,39.0,2,apartamentowiec,7,,miejskie,do zamieszkania,52.18437335,21.01067628,,8.0,,2019.0,33.0
4500,,72.0,3,apartamentowiec,1,,,do zamieszkania,,,,8.0,,2008.0,
2800,,47.0,3,apartamentowiec,6,plastikowe,miejskie,do zamieszkania,52.141588,21.0656824,,7.0,,2017.0,41.0
7500,,83.0,3,apartamentowiec,2,,miejskie,do zamieszkania,52.2309704,20.9781442,,8.0,,2018.0,17.0
12800,,138.0,4,,4,,,,,,,17.0,,2010.0,
2500,,45.0,2,apartamentowiec,parter,plastikowe,miejskie,do zamieszkania,52.239564,20.9342508,,5.0,cegła,2002.0,26.0
2280,,40.0,2,,7,,,,52.23076,20.975179999999998,,8.0,,,19.0
4000,,56.0,2,apartamentowiec,4,drewniane,miejskie,do zamieszkania,52.25222291,21.00332456,,4.0,,2008.0,26.0
1950,,44.0,1,blok,1,,inne,,,,,9.0,wielka płyta,1992.0,
5700,,80.5,3,kamienica,2,,miejskie,,52.20387,20.97578,,6.0,cegła,1870.0,31.0
2600,,45.0,2,,4,,,,,,,6.0,,2008.0,
6900,6900.0,140.0,4,apartamentowiec,parter,,miejskie,do zamieszkania,,,,3.0,,,
10000,10000.0,109.0,4,apartamentowiec,2,drewniane,miejskie,do zamieszkania,,,,2.0,,2018.0,
10000,10000.0,112.0,5,apartamentowiec,2,drewniane,miejskie,do zamieszkania,,,,2.0,,2018.0,
2400,,34.0,1,,1,plastikowe,,,,,500.0,4.0,,1964.0,
2650,,62.0,2,,2,,,,,,,3.0,,1960.0,
11000,,147.0,4,,,,,,,,,,,,
6800,,80.0,3,,> 10,drewniane,,,52.23218,20.987579999999998,,30.0,cegła,2005.0,15.0
8000,,78.5,4,apartamentowiec,2,drewniane,,,52.23975,21.02336,,6.0,cegła,2010.0,23.0
5000,,52.0,2,apartamentowiec,parter,,,do zamieszkania,52.23132165851003,21.032783227539067,,,,,18.0
9000,,155.0,5,,,,,,,,,,,,
7000,,80.0,3,apartamentowiec,,,,,52.2309576,21.032566100000004,,,,,16.0
10000,,120.0,3,apartamentowiec,,,,,52.2418552660769,21.008657402038573,,,,,21.0
10000,,100.0,3,,,,,,,,,,,,
3000,,52.0,3,,parter,,,,,,,6.0,,2018.0,
2590,,40.0,1,apartamentowiec,,,,,52.254379,20.991668899999997,,,,2006.0,24.0
1750,,24.0,1,,6,,,do zamieszkania,,,,7.0,cegła,1960.0,
3500,,60.0,2,apartamentowiec,6,,miejskie,do zamieszkania,52.2364596,20.984950100000002,,7.0,,2009.0,22.0
3500,,76.23,2,kamienica,3,,miejskie,do zamieszkania,,,,3.0,cegła,1937.0,
2600,,54.0,3,blok,3,,miejskie,do zamieszkania,52.244898799999994,21.0079659,660.0,11.0,żelbet,1960.0,22.0
3800,,46.0,3,,2,,,,52.18704235,21.01781787,,5.0,,1965.0,23.0
2800,,61.0,3,,4,,,,52.1447732,21.0353806,,7.0,,2005.0,42.0
2200,2650.0,38.0,2,apartamentowiec,8,,,do zamieszkania,,,450.0,10.0,,2009.0,
2400,2850.0,38.0,2,apartamentowiec,8,,,do zamieszkania,,,450.0,10.0,,2009.0,
2850,,59.0,3,,4,,,,52.2055689,21.00863993,,5.0,,1953.0,20.0
2650,4000.0,69.0,3,kamienica,1,drewniane,gazowe,,52.183308200000006,21.180289600000002,,1.0,cegła,2019.0,49.0
1950,2000.0,28.5,2,blok,parter,,inne,do zamieszkania,,,1.0,3.0,,2018.0,
2100,2100.0,40.0,1,apartamentowiec,1,plastikowe,miejskie,do zamieszkania,52.1507193,21.048904800000003,,6.0,cegła,,35.0
3800,,46.0,2,apartamentowiec,2,,,do zamieszkania,52.1892622,21.0136082,,8.0,,2018.0,25.0
9000,,160.0,5,apartamentowiec,1,,,do zamieszkania,52.19382176933263,20.98831088867188,,,,,33.0
2500,,37.0,2,kamienica,1,plastikowe,miejskie,do zamieszkania,52.2133862,21.0214835,400.0,6.0,cegła,1938.0,22.0
2300,,37.0,2,blok,2,,miejskie,do zamieszkania,,,,9.0,,1970.0,
3300,3300.0,65.0,3,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.1828338,21.045275,,12.0,cegła,2000.0,28.0
2400,2400.0,40.0,2,blok,8,plastikowe,miejskie,do zamieszkania,52.19832,21.01715,,10.0,pustak,2003.0,24.0
1200,,17.0,1,,parter,,,,52.2596049,21.042469399999998,,4.0,,,27.0
1500,,36.0,1,,2,,,,52.303688,20.931789000000002,,4.0,,,43.0
1300,,42.0,2,,parter,,,,52.3302556,20.9385503,,3.0,,2000.0,54.0
1700,,19.9,1,kamienica,parter,plastikowe,,,52.219386,20.98785,,4.0,,1930.0,15.0
3600,,69.04,2,kamienica,1,,miejskie,,52.21848,21.0192,,6.0,cegła,1954.0,20.0
2800,,60.0,2,,4,,,,52.22,21.013579999999997,,4.0,,1950.0,19.0
2000,2000.0,30.0,1,blok,3,plastikowe,miejskie,do zamieszkania,52.2644277,20.9804147,,10.0,cegła,,29.0
2400,2000.0,44.0,2,blok,4,plastikowe,,do zamieszkania,52.15159778427594,21.049070460296658,391.0,15.0,wielka płyta,,37.0
2000,1200.0,33.0,2,blok,6,plastikowe,miejskie,do zamieszkania,52.268190999999995,20.958571600000003,200.0,11.0,beton,,32.0
10000,,206.0,5,apartamentowiec,parter,,,,52.173429999999996,21.04958,,4.0,silikat,,37.0
1650,1650.0,24.0,1,blok,1,plastikowe,miejskie,do zamieszkania,52.23942867847319,20.97505218203125,,4.0,pustak,1960.0,21.0
1600,1900.0,22.0,1,blok,10,plastikowe,miejskie,do zamieszkania,,,300.0,11.0,inne,2019.0,
24500,,77.0,2,,> 10,,miejskie,,52.23174470000001,20.9961082,,41.0,inne,2014.0,11.0
2500,2500.0,48.0,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.206348799999994,21.048878600000002,150.0,5.0,,2007.0,28.0
2400,,35.0,1,blok,2,,,do zamieszkania,52.20697024,20.97023964,,4.0,cegła,1962.0,26.0
2700,5000.0,30.0,1,apartamentowiec,5,plastikowe,miejskie,do zamieszkania,52.2633,21.02832,300.0,8.0,cegła,2018.0,35.0
3600,,73.0,3,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.1641848,20.9922605,,8.0,cegła,2018.0,41.0
2000,2000.0,60.0,2,kamienica,parter,plastikowe,gazowe,do zamieszkania,52.252090100000004,21.1678671,,1.0,cegła,1939.0,35.0
2700,,35.0,1,,9,drewniane,,,,,,,,,
1950,1950.0,42.0,2,apartamentowiec,3,drewniane,miejskie,do zamieszkania,52.310108701469915,21.081291111669888,,4.0,cegła,2009.0,53.0
2499,3000.0,50.0,2,apartamentowiec,5,drewniane,miejskie,do zamieszkania,52.1784293,20.993180399999996,300.0,,cegła,2015.0,31.0
8500,,57.0,2,apartamentowiec,> 10,,miejskie,,52.23169620000001,20.9961095,,44.0,,,11.0
2500,,53.0,2,apartamentowiec,5,drewniane,miejskie,,52.192844,20.9886,,6.0,,2009.0,35.0
2700,2700.0,44.0,2,kamienica,1,plastikowe,miejskie,do zamieszkania,52.236582,20.973233,,5.0,cegła,1947.0,26.0
2600,2600.0,62.0,2,blok,5,plastikowe,miejskie,do zamieszkania,52.2345545,20.9806869,,6.0,inne,2000.0,19.0
4000,4000.0,50.0,3,blok,6,,,do zamieszkania,52.232890985264426,20.995761461962886,,,,,13.0
6900,6900.0,78.0,3,apartamentowiec,2,,,,52.2407105,21.025806399999997,,,,,23.0
4000,,56.0,2,,4,,,,52.25225,21.00264,,4.0,,2015.0,25.0
5500,5500.0,80.0,3,kamienica,parter,plastikowe,miejskie,do zamieszkania,52.2353684434282,21.029415547082518,700.0,6.0,cegła,1934.0,17.0
4500,,85.0,3,blok,1,drewniane,miejskie,do zamieszkania,52.14529895,21.02480525,,3.0,cegła,2008.0,40.0
2900,,58.0,2,apartamentowiec,parter,plastikowe,miejskie,do zamieszkania,52.13433725,21.05773454,,3.0,cegła,2000.0,45.0
4500,,48.0,2,kamienica,3,,,do zamieszkania,,,,5.0,,1911.0,
4500,,40.0,2,apartamentowiec,4,drewniane,miejskie,do zamieszkania,,,,13.0,cegła,2018.0,
4500,,40.0,2,apartamentowiec,5,drewniane,miejskie,do zamieszkania,,,,13.0,cegła,2018.0,
4300,,50.0,2,apartamentowiec,6,drewniane,miejskie,do zamieszkania,,,,7.0,,2019.0,
5500,,65.0,3,kamienica,4,plastikowe,miejskie,do zamieszkania,,,,5.0,cegła,1950.0,
8500,,112.0,3,apartamentowiec,> 10,,,,52.2544269,20.983786,,25.0,,2000.0,22.0
2300,,46.0,2,apartamentowiec,3,,miejskie,do zamieszkania,,,,7.0,cegła,2016.0,
2800,3000.0,65.0,2,kamienica,4,drewniane,miejskie,do zamieszkania,52.22737353915079,21.034320777893072,,5.0,cegła,1936.0,17.0
8000,,100.0,4,,,,,,,,,,,,
7000,,86.0,3,,,,,,,,,,,,
8000,,115.0,3,apartamentowiec,parter,,,,52.20596870000001,20.996078699999998,,,,,28.0
2550,,44.0,2,apartamentowiec,2,plastikowe,miejskie,do zamieszkania,52.2428965,21.10558496,,6.0,,2012.0,37.0
5200,,80.0,3,apartamentowiec,5,,miejskie,,52.2043,20.9953,,7.0,inne,2008.0,31.0
3800,,80.0,2,apartamentowiec,3,drewniane,miejskie,do zamieszkania,,,,6.0,,2005.0,
2150,,28.49,1,,3,drewniane,miejskie,,52.2353,20.9803,,5.0,,2012.0,20.0
4500,4500.0,58.0,3,apartamentowiec,5,drewniane,miejskie,do zamieszkania,,,,6.0,beton,2018.0,
8500,,53.0,2,apartamentowiec,> 10,,miejskie,,52.23174470000001,20.9961082,,,,2014.0,11.0
4500,,63.0,2,apartamentowiec,4,drewniane,miejskie,,52.2108885,21.0085384,,7.0,cegła,2008.0,20.0
11000,20000.0,130.0,6,apartamentowiec,4,,miejskie,,52.1750141,21.0444328,,,cegła,2010.0,35.0
9300,,120.0,4,apartamentowiec,4,drewniane,miejskie,,52.2340585,21.0303402,,7.0,cegła,2008.0,14.0
8500,8500.0,105.0,3,apartamentowiec,1,drewniane,miejskie,,52.233922899999996,21.030402600000002,,8.0,cegła,2007.0,14.0
11000,,159.0,4,apartamentowiec,3,drewniane,,,52.256081200000004,21.005221399999996,,3.0,inne,2000.0,28.0
9200,,105.0,5,kamienica,2,drewniane,miejskie,,52.2268907,21.0123658,,,cegła,,14.0
8000,,120.0,4,apartamentowiec,4,drewniane,miejskie,,52.2009348,21.0389299,,6.0,inne,2007.0,30.0
11900,,150.0,4,apartamentowiec,4,drewniane,miejskie,,52.20596870000001,20.996078699999998,,5.0,cegła,2004.0,28.0
11500,,230.1,5,apartamentowiec,6,drewniane,miejskie,,52.2027304,21.013282,2700.0,7.0,cegła,2003.0,23.0
15000,,139.0,4,apartamentowiec,4,drewniane,miejskie,,52.2414352,21.028086399999996,,5.0,cegła,2010.0,21.0
14000,,250.0,5,apartamentowiec,1,drewniane,miejskie,,52.1736507,21.0597743,,6.0,cegła,1995.0,38.0
7600,7500.0,160.0,4,apartamentowiec,2,plastikowe,miejskie,,52.1823249,21.0258847,,16.0,inne,2000.0,26.0
14900,,213.0,5,apartamentowiec,7,drewniane,miejskie,,52.2308245,20.9964303,,7.0,cegła,2013.0,13.0
9750,,204.0,6,apartamentowiec,parter,drewniane,miejskie,,52.1840615,21.0645756,,3.0,inne,,36.0
5300,13000.0,96.0,3,apartamentowiec,3,drewniane,miejskie,,52.2043435,20.9965113,1200.0,,cegła,,29.0
30000,,320.0,3,apartamentowiec,8,plastikowe,miejskie,,52.2451871,20.9908732,,,cegła,1998.0,20.0
6000,12000.0,101.0,3,loft,3,drewniane,miejskie,,52.1889914,21.0074343,800.0,,inne,,30.0
8900,8700.0,108.0,3,apartamentowiec,7,drewniane,miejskie,,52.1889914,21.0074343,,8.0,inne,2012.0,30.0
9000,9000.0,96.0,4,apartamentowiec,3,drewniane,miejskie,,52.2058972,20.996062600000002,,3.0,,2006.0,29.0
8500,,124.0,4,apartamentowiec,1,drewniane,miejskie,,52.184591299999994,21.0332113,,3.0,cegła,2006.0,39.0
4600,,64.0,3,apartamentowiec,5,,,,52.2345125,21.016315600000002,300.0,,,2010.0,17.0
2900,,37.0,2,kamienica,1,,miejskie,do zamieszkania,,,,,cegła,2019.0,
2050,,40.0,2,blok,2,,,,52.199652251596,21.015257820654,,4.0,,1960.0,23.0
2600,2600.0,43.0,2,apartamentowiec,1,,miejskie,,52.233375099999996,20.9571835,,5.0,,2018.0,41.0
